,Unnamed: 0,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
1841,1841,ssd_20170410_06.png,1512,630,80,80,class1,395,1201,3600,0,6400
1844,1844,ssd_20170410_00.png,885,484,80,80,class0,394,1201,3600,0,6400
1845,1845,ssd_20170410_06.png,903,475,80,80,class0,395,1201,3600,0,6400
1846,1846,ssd_20170410_00.png,1616,761,80,80,class3,394,1201,3600,0,6400
1847,1847,ssd_20170410_06.png,1613,774,80,80,class2,395,1201,3600,0,6400
1848,1848,ssd_20170410_00.png,1830,808,80,80,class1,394,1201,3600,0,6400
1849,1849,ssd_20170410_06.png,1840,816,80,80,class1,395,1201,3600,0,6400
1850,1850,ssd_20170410_00.png,885,484,80,80,class0,394,1201,3600,0,6400
1851,1851,ssd_20170410_06.png,903,475,80,80,class0,395,1201,3600,0,6400
1852,1852,ssd_20170410_12.png,1276,660,80,80,class1,396,1201,3600,0,6400
1853,1853,ssd_20170410_18.png,1276,663,80,80,class1,397,1201,3600,0,6400
1854,1854,ssd_20170410_12.png,1613,785,80,80,class2,396,1201,3600,0,6400
1855,1855,ssd_20170410_18.png,1615,796,80,80,class2,397,1201,3600,0,6400
1856,1856,ssd_20170410_12.png,1845,813,80,80,class1,396,1201,3600,0,6400
1857,1857,ssd_20170410_18.png,1854,824,80,80,class1,397,1201,3600,0,6400
1860,1860,ssd_20170411_00.png,948,635,80,80,class0,398,1201,3600,0,6400
1861,1861,ssd_20170411_06.png,948,638,80,80,class0,399,1201,3600,0,6400
1862,1862,ssd_20170411_00.png,1279,668,80,80,class1,398,1201,3600,0,6400
1863,1863,ssd_20170411_06.png,1276,675,80,80,class1,399,1201,3600,0,6400
1864,1864,ssd_20170411_00.png,1620,808,80,80,class2,398,1201,3600,0,6400
1865,1865,ssd_20170411_06.png,1629,817,80,80,class2,399,1201,3600,0,6400
1866,1866,ssd_20170411_00.png,1866,817,80,80,class1,398,1201,3600,0,6400
1867,1867,ssd_20170411_06.png,1875,823,80,80,class2,399,1201,3600,0,6400
1868,1868,ssd_20170411_12.png,940,642,80,80,class0,400,1201,3600,0,6400
1869,1869,ssd_20170411_18.png,931,635,80,80,class0,401,1201,3600,0,6400
1870,1870,ssd_20170411_12.png,1273,680,80,80,class1,400,1201,3600,0,6400
1871,1871,ssd_20170411_18.png,1273,684,80,80,class1,401,1201,3600,0,6400
1872,1872,ssd_20170411_12.png,1376,595,80,80,class0,400,1201,3600,0,6400
1873,1873,ssd_20170411_18.png,1398,583,80,80,class0,401,1201,3600,0,6400
1874,1874,ssd_20170411_12.png,1641,826,80,80,class2,400,1201,3600,0,6400
1875,1875,ssd_20170411_18.png,1658,830,80,80,class2,401,1201,3600,0,6400
1876,1876,ssd_20170411_12.png,1875,820,80,80,class2,400,1201,3600,0,6400
1877,1877,ssd_20170411_18.png,1882,817,80,80,class2,401,1201,3600,0,6400
1880,1880,ssd_20170412_00.png,930,657,80,80,class0,402,1201,3600,0,6400
1881,1881,ssd_20170412_06.png,912,647,80,80,class0,403,1201,3600,0,6400
1882,1882,ssd_20170412_00.png,1266,682,80,80,class0,402,1201,3600,0,6400
1883,1883,ssd_20170412_06.png,1266,688,80,80,class1,403,1201,3600,0,6400
1884,1884,ssd_20170412_00.png,1678,841,80,80,class1,402,1201,3600,0,6400
1885,1885,ssd_20170412_06.png,1693,853,80,80,class1,403,1201,3600,0,6400
1886,1886,ssd_20170412_00.png,1889,810,80,80,class2,402,1201,3600,0,6400
1887,1887,ssd_20170412_06.png,1897,808,80,80,class2,403,1201,3600,0,6400
1888,1888,ssd_20170412_00.png,874,502,80,80,class0,402,1201,3600,0,6400
1889,1889,ssd_20170412_00.png,1381,499,80,80,class0,402,1201,3600,0,6400
1890,1890,ssd_20170412_06.png,1364,499,80,80,class0,403,1201,3600,0,6400
1891,1891,ssd_20170412_12.png,902,656,80,80,class0,404,1201,3600,0,6400
1892,1892,ssd_20170412_18.png,900,639,80,80,class0,405,1201,3600,0,6400
1893,1893,ssd_20170412_12.png,934,601,80,80,class0,404,1201,3600,0,6400
1894,1894,ssd_20170412_12.png,1256,691,80,80,class0,404,1201,3600,0,6400
1895,1895,ssd_20170412_18.png,1246,694,80,80,class0,405,1201,3600,0,6400
1896,1896,ssd_20170412_12.png,2316,534,80,80,class0,404,1201,3600,0,6400
1897,1897,ssd_20170412_12.png,1904,805,80,80,class2,404,1201,3600,0,6400
1898,1898,ssd_20170412_18.png,1907,802,80,80,class2,405,1201,3600,0,6400
1899,1899,ssd_20170412_12.png,1346,490,80,80,class0,404,1201,3600,0,6400
1900,1900,ssd_20170412_18.png,1331,485,80,80,class1,405,1201,3600,0,6400
1901,1901,ssd_20170413_00.png,888,640,80,80,class0,406,1201,3600,0,6400
1902,1902,ssd_20170413_06.png,888,635,80,80,class0,407,1201,3600,0,6400
1903,1903,ssd_20170413_00.png,1241,697,80,80,class0,406,1201,3600,0,6400
1904,1904,ssd_20170413_06.png,1222,702,80,80,class0,407,1201,3600,0,6400
1905,1905,ssd_20170413_00.png,2274,523,80,80,class1,406,1201,3600,0,6400
1906,1906,ssd_20170413_06.png,2256,527,80,80,class0,407,1201,3600,0,6400
1907,1907,ssd_20170413_00.png,848,473,80,80,class0,406,1201,3600,0,6400
1908,1908,ssd_20170413_00.png,1727,906,80,80,class2,406,1201,3600,0,6400
1909,1909,ssd_20170413_06.png,1728,935,80,80,class2,407,1201,3600,0,6400
1910,1910,ssd_20170413_00.png,1917,795,80,80,class2,406,1201,3600,0,6400
1911,1911,ssd_20170413_06.png,1924,794,80,80,class2,407,1201,3600,0,6400
1912,1912,ssd_20170413_00.png,1308,480,80,80,class0,406,1201,3600,0,6400
1913,1913,ssd_20170413_06.png,1295,477,80,80,class0,407,1201,3600,0,6400
1914,1914,ssd_20170413_12.png,2086,513,80,80,class0,408,1201,3600,0,6400
1915,1915,ssd_20170413_18.png,2056,520,80,80,class0,409,1201,3600,0,6400
1916,1916,ssd_20170413_12.png,826,471,80,80,class0,408,1201,3600,0,6400
1917,1917,ssd_20170413_18.png,829,478,80,80,class0,409,1201,3600,0,6400
1918,1918,ssd_20170413_12.png,1724,965,80,80,class2,408,1201,3600,0,6400
1919,1919,ssd_20170413_18.png,1706,988,80,80,class2,409,1201,3600,0,6400
1920,1920,ssd_20170413_12.png,1931,788,80,80,class2,408,1201,3600,0,6400
1921,1921,ssd_20170413_18.png,1937,788,80,80,class1,409,1201,3600,0,6400
1922,1922,ssd_20170413_12.png,1274,470,80,80,class0,408,1201,3600,0,6400
1923,1923,ssd_20170413_18.png,1270,459,80,80,class1,409,1201,3600,0,6400
1926,1926,ssd_20170414_00.png,1477,682,80,80,class0,410,1201,3600,0,6400
1927,1927,ssd_20170414_00.png,2046,506,80,80,class0,410,1201,3600,0,6400
1928,1928,ssd_20170414_00.png,2245,532,80,80,class1,410,1201,3600,0,6400
1929,1929,ssd_20170414_06.png,2231,532,80,80,class0,411,1201,3600,0,6400
1930,1930,ssd_20170414_00.png,810,459,80,80,class0,410,1201,3600,0,6400
1931,1931,ssd_20170414_06.png,831,454,80,80,class1,411,1201,3600,0,6400
1934,1934,ssd_20170414_00.png,1945,788,80,80,class2,410,1201,3600,0,6400
1935,1935,ssd_20170414_06.png,1954,791,80,80,class1,411,1201,3600,0,6400
1936,1936,ssd_20170414_00.png,1253,460,80,80,class0,410,1201,3600,0,6400
1937,1937,ssd_20170414_06.png,1245,461,80,80,class1,411,1201,3600,0,6400
1938,1938,ssd_20170414_12.png,1473,688,80,80,class0,412,1201,3600,0,6400
1939,1939,ssd_20170414_18.png,1464,684,80,80,class0,413,1201,3600,0,6400
1940,1940,ssd_20170414_12.png,2005,525,80,80,class0,412,1201,3600,0,6400
1941,1941,ssd_20170414_12.png,831,447,80,80,class1,412,1201,3600,0,6400
1942,1942,ssd_20170414_18.png,829,447,80,80,class1,413,1201,3600,0,6400
1945,1945,ssd_20170414_12.png,1238,454,80,80,class0,412,1201,3600,0,6400
1946,1946,ssd_20170414_18.png,1228,447,80,80,class1,413,1201,3600,0,6400
1947,1947,ssd_20170415_00.png,2104,505,80,80,class0,414,1201,3600,0,6400
1948,1948,ssd_20170415_06.png,2093,511,80,80,class0,415,1201,3600,0,6400
1949,1949,ssd_20170415_00.png,847,429,80,80,class1,414,1201,3600,0,6400
1950,1950,ssd_20170415_06.png,849,431,80,80,class1,415,1201,3600,0,6400
1951,1951,ssd_20170415_00.png,791,639,80,80,class0,414,1201,3600,0,6400
1952,1952,ssd_20170415_06.png,767,643,80,80,class0,415,1201,3600,0,6400
1955,1955,ssd_20170415_00.png,1966,792,80,80,class1,414,1201,3600,0,6400
1956,1956,ssd_20170415_06.png,1972,791,80,80,class1,415,1201,3600,0,6400
1957,1957,ssd_20170415_00.png,847,429,80,80,class1,414,1201,3600,0,6400
1958,1958,ssd_20170415_06.png,849,431,80,80,class1,415,1201,3600,0,6400
1959,1959,ssd_20170415_00.png,1215,449,80,80,class0,414,1201,3600,0,6400
1960,1960,ssd_20170415_06.png,1203,446,80,80,class0,415,1201,3600,0,6400
1961,1961,ssd_20170415_12.png,864,414,80,80,class1,416,1201,3600,0,6400
1962,1962,ssd_20170415_18.png,865,412,80,80,class1,417,1201,3600,0,6400
1965,1965,ssd_20170415_12.png,864,414,80,80,class1,416,1201,3600,0,6400
1966,1966,ssd_20170415_18.png,865,412,80,80,class1,417,1201,3600,0,6400
1967,1967,ssd_20170415_12.png,1193,470,80,80,class0,416,1201,3600,0,6400
1968,1968,ssd_20170415_18.png,1191,449,80,80,class0,417,1201,3600,0,6400
1969,1969,ssd_20170416_00.png,1515,661,80,80,class0,418,1201,3600,0,6400
1970,1970,ssd_20170416_06.png,1512,663,80,80,class0,419,1201,3600,0,6400
1971,1971,ssd_20170416_00.png,878,397,80,80,class2,418,1201,3600,0,6400
1972,1972,ssd_20170416_06.png,885,384,80,80,class1,419,1201,3600,0,6400
1975,1975,ssd_20170416_00.png,878,397,80,80,class2,418,1201,3600,0,6400
1976,1976,ssd_20170416_06.png,885,384,80,80,class1,419,1201,3600,0,6400
1977,1977,ssd_20170416_00.png,1187,443,80,80,class0,418,1201,3600,0,6400
1978,1978,ssd_20170416_06.png,1177,440,80,80,class0,419,1201,3600,0,6400
1979,1979,ssd_20170416_12.png,3072,203,80,80,class2,420,1201,3600,0,6400
1980,1980,ssd_20170416_18.png,3074,218,80,80,class2,421,1201,3600,0,6400
1981,1981,ssd_20170416_12.png,892,380,80,80,class1,420,1201,3600,0,6400
1982,1982,ssd_20170416_18.png,909,370,80,80,class1,421,1201,3600,0,6400
1985,1985,ssd_20170416_12.png,892,380,80,80,class1,420,1201,3600,0,6400
1986,1986,ssd_20170416_18.png,909,370,80,80,class1,421,1201,3600,0,6400
1987,1987,ssd_20170416_12.png,1166,429,80,80,class0,420,1201,3600,0,6400
1988,1988,ssd_20170416_18.png,1152,425,80,80,class0,421,1201,3600,0,6400
1989,1989,ssd_20170417_00.png,3086,224,80,80,class2,422,1201,3600,0,6400
1990,1990,ssd_20170417_06.png,3090,227,80,80,class2,423,1201,3600,0,6400
1991,1991,ssd_20170417_00.png,916,363,80,80,class1,422,1201,3600,0,6400
1992,1992,ssd_20170417_00.png,1137,422,80,80,class0,422,1201,3600,0,6400
1993,1993,ssd_20170417_06.png,1130,422,80,80,class0,423,1201,3600,0,6400
1994,1994,ssd_20170417_12.png,3098,235,80,80,class2,424,1201,3600,0,6400
1995,1995,ssd_20170417_18.png,3107,236,80,80,class2,425,1201,3600,0,6400
1998,1998,ssd_20170417_12.png,2402,518,80,80,class0,424,1201,3600,0,6400
1999,1999,ssd_20170417_12.png,2190,746,80,80,class0,424,1201,3600,0,6400
2000,2000,ssd_20170417_18.png,2202,743,80,80,class0,425,1201,3600,0,6400
2001,2001,ssd_20170418_00.png,3115,239,80,80,class2,426,1201,3600,0,6400
2002,2002,ssd_20170418_06.png,3117,238,80,80,class2,427,1201,3600,0,6400
2003,2003,ssd_20170418_00.png,1484,642,80,80,class0,426,1201,3600,0,6400
2004,2004,ssd_20170418_06.png,1475,643,80,80,class0,427,1201,3600,0,6400
2009,2009,ssd_20170418_12.png,3115,244,80,80,class1,428,1201,3600,0,6400
2010,2010,ssd_20170418_18.png,3125,252,80,80,class1,429,1201,3600,0,6400
2011,2011,ssd_20170418_12.png,1470,635,80,80,class0,428,1201,3600,0,6400
2012,2012,ssd_20170418_18.png,1463,633,80,80,class0,429,1201,3600,0,6400
2017,2017,ssd_20170418_12.png,1692,525,80,80,class0,428,1201,3600,0,6400
2018,2018,ssd_20170419_00.png,3136,251,80,80,class1,430,1201,3600,0,6400
2019,2019,ssd_20170419_06.png,3146,248,80,80,class1,431,1201,3600,0,6400
2020,2020,ssd_20170419_00.png,1460,629,80,80,class0,430,1201,3600,0,6400
2021,2021,ssd_20170419_00.png,366,457,80,80,class0,430,1201,3600,0,6400
2022,2022,ssd_20170419_06.png,374,445,80,80,class0,431,1201,3600,0,6400
2023,2023,ssd_20170419_00.png,993,377,80,80,class0,430,1201,3600,0,6400
2024,2024,ssd_20170419_06.png,1011,349,80,80,class1,431,1201,3600,0,6400
2025,2025,ssd_20170419_00.png,1137,388,80,80,class0,430,1201,3600,0,6400
2026,2026,ssd_20170419_06.png,1139,380,80,80,class0,431,1201,3600,0,6400
2027,2027,ssd_20170419_12.png,3149,242,80,80,class1,432,1201,3600,0,6400
2028,2028,ssd_20170419_18.png,3153,239,80,80,class1,433,1201,3600,0,6400
2029,2029,ssd_20170419_12.png,1459,630,80,80,class0,432,1201,3600,0,6400
2032,2032,ssd_20170420_00.png,3164,234,80,80,class1,434,1201,3600,0,6400
2033,2033,ssd_20170420_06.png,3166,220,80,80,class1,435,1201,3600,0,6400
2034,2034,ssd_20170420_00.png,1422,649,80,80,class0,434,1201,3600,0,6400
2035,2035,ssd_20170420_06.png,1418,646,80,80,class1,435,1201,3600,0,6400
2036,2036,ssd_20170420_00.png,369,447,80,80,class0,434,1201,3600,0,6400
2037,2037,ssd_20170420_06.png,366,456,80,80,class0,435,1201,3600,0,6400
2038,2038,ssd_20170420_12.png,2776,452,80,80,class0,436,1201,3600,0,6400
2039,2039,ssd_20170420_12.png,2811,449,80,80,class0,436,1201,3600,0,6400
2040,2040,ssd_20170420_12.png,3163,206,80,80,class1,436,1201,3600,0,6400
2042,2042,ssd_20170420_12.png,1415,646,80,80,class0,436,1201,3600,0,6400
2043,2043,ssd_20170420_12.png,1466,474,80,80,class0,436,1201,3600,0,6400
2046,2046,ssd_20170421_00.png,1393,639,80,80,class0,438,1201,3600,0,6400
2047,2047,ssd_20170421_06.png,1384,639,80,80,class0,439,1201,3600,0,6400
2054,2054,ssd_20170421_12.png,3079,227,80,80,class1,440,1201,3600,0,6400
2055,2055,ssd_20170421_18.png,3088,222,80,80,class2,441,1201,3600,0,6400
2056,2056,ssd_20170421_12.png,1405,639,80,80,class0,440,1201,3600,0,6400
2059,2059,ssd_20170421_12.png,2278,508,80,80,class0,440,1201,3600,0,6400
2060,2060,ssd_20170421_18.png,2308,506,80,80,class0,441,1201,3600,0,6400
2062,2062,ssd_20170422_06.png,3056,214,80,80,class1,443,1201,3600,0,6400
2063,2063,ssd_20170422_00.png,1383,653,80,80,class0,442,1201,3600,0,6400
2064,2064,ssd_20170422_06.png,1366,635,80,80,class0,443,1201,3600,0,6400
2067,2067,ssd_20170422_12.png,1363,636,80,80,class0,444,1201,3600,0,6400
2068,2068,ssd_20170422_18.png,1334,636,80,80,class0,445,1201,3600,0,6400
2072,2072,ssd_20170423_00.png,796,598,80,80,class0,446,1201,3600,0,6400
2075,2075,ssd_20170423_00.png,1381,464,80,80,class0,446,1201,3600,0,6400
2076,2076,ssd_20170423_06.png,1374,460,80,80,class0,447,1201,3600,0,6400
2077,2077,ssd_20170423_12.png,1346,638,80,80,class0,448,1201,3600,0,6400
2078,2078,ssd_20170423_18.png,1333,639,80,80,class0,449,1201,3600,0,6400
2079,2079,ssd_20170423_12.png,2271,502,80,80,class1,448,1201,3600,0,6400
2080,2080,ssd_20170423_18.png,2247,502,80,80,class0,449,1201,3600,0,6400
2083,2083,ssd_20170423_12.png,1370,454,80,80,class0,448,1201,3600,0,6400
2084,2084,ssd_20170423_18.png,1363,446,80,80,class0,449,1201,3600,0,6400
2085,2085,ssd_20170424_00.png,1308,638,80,80,class0,450,1201,3600,0,6400
2086,2086,ssd_20170424_06.png,1311,639,80,80,class1,451,1201,3600,0,6400
2087,2087,ssd_20170424_00.png,1768,869,80,80,class1,450,1201,3600,0,6400
2088,2088,ssd_20170424_00.png,1353,436,80,80,class0,450,1201,3600,0,6400
2089,2089,ssd_20170424_06.png,1340,432,80,80,class1,451,1201,3600,0,6400
2090,2090,ssd_20170424_12.png,1291,645,80,80,class0,452,1201,3600,0,6400
2091,2091,ssd_20170424_18.png,1281,633,80,80,class0,453,1201,3600,0,6400
2094,2094,ssd_20170425_00.png,1291,636,80,80,class0,454,1201,3600,0,6400
2095,2095,ssd_20170425_06.png,1290,626,80,80,class1,455,1201,3600,0,6400
2096,2096,ssd_20170425_00.png,1855,923,80,80,class2,454,1201,3600,0,6400
2097,2097,ssd_20170425_06.png,1865,934,80,80,class2,455,1201,3600,0,6400
2098,2098,ssd_20170425_00.png,1324,435,80,80,class1,454,1201,3600,0,6400
2099,2099,ssd_20170425_06.png,1316,432,80,80,class1,455,1201,3600,0,6400
2102,2102,ssd_20170425_12.png,1280,636,80,80,class0,456,1201,3600,0,6400
2103,2103,ssd_20170425_18.png,1276,622,80,80,class0,457,1201,3600,0,6400
2104,2104,ssd_20170425_12.png,1873,943,80,80,class2,456,1201,3600,0,6400
2105,2105,ssd_20170425_18.png,1879,951,80,80,class2,457,1201,3600,0,6400
2106,2106,ssd_20170425_12.png,1314,435,80,80,class1,456,1201,3600,0,6400
2107,2107,ssd_20170425_18.png,1311,428,80,80,class1,457,1201,3600,0,6400
2108,2108,ssd_20170426_00.png,1280,636,80,80,class0,458,1201,3600,0,6400
2109,2109,ssd_20170426_06.png,1269,645,80,80,class1,459,1201,3600,0,6400
2110,2110,ssd_20170426_00.png,1896,951,80,80,class2,458,1201,3600,0,6400
2111,2111,ssd_20170426_06.png,1923,964,80,80,class2,459,1201,3600,0,6400
2112,2112,ssd_20170426_00.png,1305,426,80,80,class1,458,1201,3600,0,6400
2113,2113,ssd_20170426_06.png,1300,425,80,80,class1,459,1201,3600,0,6400
2114,2114,ssd_20170426_12.png,903,619,80,80,class0,460,1201,3600,0,6400
2115,2115,ssd_20170426_18.png,935,612,80,80,class0,461,1201,3600,0,6400
2116,2116,ssd_20170426_12.png,1276,646,80,80,class1,460,1201,3600,0,6400
2117,2117,ssd_20170426_18.png,1266,652,80,80,class1,461,1201,3600,0,6400
2118,2118,ssd_20170426_12.png,1934,969,80,80,class2,460,1201,3600,0,6400
2119,2119,ssd_20170426_18.png,1948,975,80,80,class2,461,1201,3600,0,6400
2120,2120,ssd_20170426_12.png,1298,419,80,80,class0,460,1201,3600,0,6400
2121,2121,ssd_20170426_18.png,1298,412,80,80,class1,461,1201,3600,0,6400
2122,2122,ssd_20170427_00.png,945,638,80,80,class0,462,1201,3600,0,6400
2123,2123,ssd_20170427_00.png,1261,657,80,80,class1,462,1201,3600,0,6400
2124,2124,ssd_20170427_06.png,1256,664,80,80,class1,463,1201,3600,0,6400
2125,2125,ssd_20170427_00.png,2166,526,80,80,class0,462,1201,3600,0,6400
2126,2126,ssd_20170427_00.png,1958,979,80,80,class1,462,1201,3600,0,6400
2127,2127,ssd_20170427_06.png,1958,988,80,80,class1,463,1201,3600,0,6400
2128,2128,ssd_20170427_00.png,1295,405,80,80,class0,462,1201,3600,0,6400
2129,2129,ssd_20170427_06.png,1296,398,80,80,class1,463,1201,3600,0,6400
2130,2130,ssd_20170427_12.png,3254,509,80,80,class0,464,1201,3600,0,6400
2131,2131,ssd_20170427_12.png,961,638,80,80,class0,464,1201,3600,0,6400
2132,2132,ssd_20170427_12.png,1243,664,80,80,class1,464,1201,3600,0,6400
2133,2133,ssd_20170427_18.png,1235,670,80,80,class1,465,1201,3600,0,6400
2134,2134,ssd_20170427_12.png,1580,668,80,80,class0,464,1201,3600,0,6400
2135,2135,ssd_20170427_18.png,1577,680,80,80,class0,465,1201,3600,0,6400
2136,2136,ssd_20170427_12.png,1942,995,80,80,class1,464,1201,3600,0,6400
2137,2137,ssd_20170427_18.png,1923,997,80,80,class1,465,1201,3600,0,6400
2138,2138,ssd_20170428_00.png,959,629,80,80,class0,466,1201,3600,0,6400
2139,2139,ssd_20170428_06.png,972,626,80,80,class0,467,1201,3600,0,6400
2140,2140,ssd_20170428_00.png,1224,674,80,80,class1,466,1201,3600,0,6400
2141,2141,ssd_20170428_06.png,1215,674,80,80,class2,467,1201,3600,0,6400
2142,2142,ssd_20170428_00.png,1570,681,80,80,class0,466,1201,3600,0,6400
2143,2143,ssd_20170428_06.png,1565,680,80,80,class0,467,1201,3600,0,6400
2144,2144,ssd_20170428_00.png,1572,645,80,80,class0,466,1201,3600,0,6400
2145,2145,ssd_20170428_00.png,1914,992,80,80,class1,466,1201,3600,0,6400
2146,2146,ssd_20170428_06.png,1910,983,80,80,class1,467,1201,3600,0,6400
2147,2147,ssd_20170428_00.png,1311,374,80,80,class0,466,1201,3600,0,6400
2148,2148,ssd_20170428_06.png,1319,369,80,80,class1,467,1201,3600,0,6400
2151,2151,ssd_20170428_12.png,980,630,80,80,class0,468,1201,3600,0,6400
2152,2152,ssd_20170428_18.png,986,635,80,80,class0,469,1201,3600,0,6400
2153,2153,ssd_20170428_12.png,1205,678,80,80,class1,468,1201,3600,0,6400
2154,2154,ssd_20170428_18.png,1201,682,80,80,class2,469,1201,3600,0,6400
2155,2155,ssd_20170428_12.png,1567,680,80,80,class0,468,1201,3600,0,6400
2156,2156,ssd_20170428_12.png,1913,975,80,80,class1,468,1201,3600,0,6400
2157,2157,ssd_20170428_18.png,1921,962,80,80,class1,469,1201,3600,0,6400
2158,2158,ssd_20170428_12.png,1336,350,80,80,class1,468,1201,3600,0,6400
2161,2161,ssd_20170429_00.png,993,642,80,80,class0,470,1201,3600,0,6400
2162,2162,ssd_20170429_06.png,986,652,80,80,class0,471,1201,3600,0,6400
2163,2163,ssd_20170429_00.png,1196,688,80,80,class1,470,1201,3600,0,6400
2164,2164,ssd_20170429_06.png,1190,691,80,80,class1,471,1201,3600,0,6400
2165,2165,ssd_20170429_00.png,1568,661,80,80,class0,470,1201,3600,0,6400
2166,2166,ssd_20170429_06.png,1574,657,80,80,class0,471,1201,3600,0,6400
2167,2167,ssd_20170429_12.png,976,656,80,80,class0,472,1201,3600,0,6400
2168,2168,ssd_20170429_18.png,972,656,80,80,class0,473,1201,3600,0,6400
2169,2169,ssd_20170429_12.png,1184,691,80,80,class0,472,1201,3600,0,6400
2170,2170,ssd_20170429_18.png,1180,694,80,80,class1,473,1201,3600,0,6400
2171,2171,ssd_20170429_12.png,1581,654,80,80,class0,472,1201,3600,0,6400
2172,2172,ssd_20170429_18.png,1592,654,80,80,class1,473,1201,3600,0,6400
2173,2173,ssd_20170429_12.png,1197,414,80,80,class0,472,1201,3600,0,6400
2174,2174,ssd_20170429_18.png,1189,401,80,80,class0,473,1201,3600,0,6400
2175,2175,ssd_20170430_00.png,966,661,80,80,class0,474,1201,3600,0,6400
2176,2176,ssd_20170430_06.png,959,664,80,80,class0,475,1201,3600,0,6400
2177,2177,ssd_20170430_00.png,1603,664,80,80,class0,474,1201,3600,0,6400
2178,2178,ssd_20170430_06.png,1601,669,80,80,class1,475,1201,3600,0,6400
2179,2179,ssd_20170430_00.png,1774,691,80,80,class0,474,1201,3600,0,6400
2180,2180,ssd_20170430_12.png,955,664,80,80,class0,476,1201,3600,0,6400
2181,2181,ssd_20170430_18.png,945,666,80,80,class0,477,1201,3600,0,6400
2182,2182,ssd_20170430_12.png,1180,694,80,80,class0,476,1201,3600,0,6400
2183,2183,ssd_20170430_18.png,1180,699,80,80,class0,477,1201,3600,0,6400
2184,2184,ssd_20170430_12.png,1617,664,80,80,class0,476,1201,3600,0,6400
2185,2185,ssd_20170430_18.png,1626,674,80,80,class1,477,1201,3600,0,6400
2186,2186,ssd_20170501_00.png,937,667,80,80,class0,478,1201,3600,0,6400
2187,2187,ssd_20170501_06.png,930,667,80,80,class0,479,1201,3600,0,6400
2188,2188,ssd_20170501_00.png,1640,675,80,80,class1,478,1201,3600,0,6400
2189,2189,ssd_20170501_06.png,1640,681,80,80,class1,479,1201,3600,0,6400
2192,2192,ssd_20170501_12.png,1648,687,80,80,class1,480,1201,3600,0,6400
2193,2193,ssd_20170501_18.png,1655,688,80,80,class1,481,1201,3600,0,6400
2196,2196,ssd_20170502_00.png,905,661,80,80,class0,482,1201,3600,0,6400
2197,2197,ssd_20170502_06.png,895,663,80,80,class0,483,1201,3600,0,6400
2198,2198,ssd_20170502_00.png,1366,583,80,80,class0,482,1201,3600,0,6400
